customer_id,first_name,last_name,email,age,gender,city,state,country,favorite_nba_team,favorite_players,wnba_team_interest,merch_purchased,total_spent_usd,purchase_frequency,game_attendance,tv_viewing_hours,social_media_engagement,sports_news_engagement,recommendation_score
error: undefined method `first' for nil:NilClass,Gaile,Sharkey,gsharkey3j@smugmug.com,77,M,Houston,TX,United States,Dallas Mavericks,Deandre Ayton,Dallas Wings,blankets,Dollar,5,3,4.1,43,67,0.39
error: undefined method `first' for nil:NilClass,Eloisa,Cardon,ecardon3k@dell.com,23,F,Philadelphia,PA,United States,Chicago Bulls,James Harden,Chicago Sky,blankets,Dollar,4,0,4.1,63,56,0.73
error: undefined method `first' for nil:NilClass,Mattie,Franchioni,mfranchioni3l@foxnews.com,66,M,Lincoln,NE,United States,Philadelphia 76ers,Nikola Jokic,Minnesota Lynx,keychains,Dollar,4,8,11.6,30,64,0.78
error: undefined method `first' for nil:NilClass,Andre,Stebbing,astebbing3m@va.gov,54,M,Terre Haute,IN,United States,Boston Celtics,Chris Paul,Atlanta Dream,sweatshirts,Dollar,1,0,11.6,72,41,0.71
error: undefined method `first' for nil:NilClass,Loy,Peinton,lpeinton3n@aboutads.info,52,M,Tampa,FL,United States,Dallas Mavericks,Pascal Siakam,Dallas Wings,posters,Dollar,5,1,4.8,76,78,0.48
error: undefined method `first' for nil:NilClass,Jania,Hawkshaw,jhawkshaw3o@last.fm,66,F,Louisville,KY,United States,Denver Nuggets,CJ McCollum,,backpacks,Dollar,1,4,10.1,41,51,0.3
error: undefined method `first' for nil:NilClass,Barbabas,Harryman,bharryman3p@cbslocal.com,74,M,El Paso,TX,United States,Philadelphia 76ers,Anthony Davis,Minnesota Lynx,socks,Dollar,6,5,11.0,62,66,0.62
error: undefined method `first' for nil:NilClass,Marlee,Pilsbury,mpilsbury3q@businesswire.com,24,F,Cincinnati,OH,United States,Los Angeles Lakers,Tobias Harris,,backpacks,Dollar,4,8,4.7,74,76,0.34
error: undefined method `first' for nil:NilClass,Gerik,Minshall,gminshall3r@apache.org,57,M,Dallas,TX,United States,Philadelphia 76ers,Jaylen Brown,Washington Mystics,water bottles,Dollar,1,0,7.2,73,44,0.47
error: undefined method `first' for nil:NilClass,Lydie,Skelbeck,lskelbeck3s@time.com,43,F,Anchorage,AK,United States,Los Angeles Lakers,Kawhi Leonard,,water bottles,Dollar,3,1,9.5,53,60,0.52
error: undefined method `first' for nil:NilClass,Marisa,Choke,mchoke3t@bluehost.com,63,F,Tallahassee,FL,United States,Miami Heat,Shai Gilgeous-Alexander,Chicago Sky,hats,Dollar,0,7,7.1,40,77,0.45
error: undefined method `first' for nil:NilClass,Elga,Bacop,ebacop3u@stanford.edu,74,F,Fairbanks,AK,United States,Boston Celtics,Karl-Anthony Towns,Minnesota Lynx,jerseys,Dollar,0,8,4.4,34,76,0.48
error: undefined method `first' for nil:NilClass,Felicity,Elliot,felliot3v@wordpress.org,21,F,Wilkes Barre,PA,United States,Philadelphia 76ers,Ben Simmons,Los Angeles Sparks,blankets,Dollar,0,4,6.1,55,63,0.53
error: undefined method `first' for nil:NilClass,Thomas,De Wolfe,tdewolfe3w@list-manage.com,74,M,Bakersfield,CA,United States,Miami Heat,Joel Embiid,Las Vegas Aces,socks,Dollar,6,5,8.7,61,50,0.53
error: undefined method `first' for nil:NilClass,Robinson,Spurling,rspurling3x@newsvine.com,27,M,Oklahoma City,OK,United States,Boston Celtics,Brandon Ingram,Los Angeles Sparks,sweatshirts,Dollar,2,8,5.8,34,62,0.53
error: undefined method `first' for nil:NilClass,Cindy,McCarle,cmccarle3y@huffingtonpost.com,43,F,Austin,TX,United States,Dallas Mavericks,Trae Young,,posters,Dollar,4,6,4.9,62,74,0.57
error: undefined method `first' for nil:NilClass,Tybalt,Seyffert,tseyffert3z@ebay.com,66,M,San Francisco,CA,United States,Denver Nuggets,Kyle Lowry,Washington Mystics,jerseys,Dollar,3,8,9.8,66,55,0.65
error: undefined method `first' for nil:NilClass,Heywood,Burnhams,hburnhams40@china.com.cn,57,M,Lexington,KY,United States,Chicago Bulls,Anthony Davis,Phoenix Mercury,posters,Dollar,1,5,7.5,70,41,0.4
error: undefined method `first' for nil:NilClass,Ignaz,Hexter,ihexter41@constantcontact.com,79,M,Los Angeles,CA,United States,Houston Rockets,LeBron James,Las Vegas Aces,backpacks,Dollar,5,5,5.2,31,45,0.5
error: undefined method `first' for nil:NilClass,Crosby,Gribbell,cgribbell42@biblegateway.com,36,M,Madison,WI,United States,Golden State Warriors,John Collins,Seattle Storm,keychains,Dollar,4,0,10.7,88,65,0.58
error: undefined method `first' for nil:NilClass,Lenard,Matchitt,lmatchitt43@comcast.net,32,M,Anderson,IN,United States,Chicago Bulls,Joel Embiid,Los Angeles Sparks,keychains,Dollar,0,8,8.9,84,74,0.31
error: undefined method `first' for nil:NilClass,Shurlocke,Weild,sweild44@cnbc.com,65,M,Fresno,CA,United States,Golden State Warriors,Paul George,Phoenix Mercury,jerseys,Dollar,6,7,6.9,75,71,0.52
error: undefined method `first' for nil:NilClass,Whitman,Gauntley,wgauntley45@tinyurl.com,44,M,Grand Forks,ND,United States,Philadelphia 76ers,D'Angelo Russell,,keychains,Dollar,0,7,9.5,56,47,0.42
error: undefined method `first' for nil:NilClass,Cinderella,Cormode,ccormode46@booking.com,71,F,Washington,DC,United States,Golden State Warriors,LeBron James,Los Angeles Sparks,backpacks,Dollar,1,5,7.6,82,44,0.64
error: undefined method `first' for nil:NilClass,Denyse,Endon,dendon47@cmu.edu,67,F,Las Vegas,NV,United States,Dallas Mavericks,De'Aaron Fox,Phoenix Mercury,backpacks,Dollar,4,8,8.1,31,74,0.59
error: undefined method `first' for nil:NilClass,Sapphira,Mateos,smateos48@sohu.com,30,F,Saint Louis,MO,United States,Denver Nuggets,Bradley Beal,Chicago Sky,keychains,Dollar,1,7,4.0,67,46,0.67
error: undefined method `first' for nil:NilClass,Carney,de Broke,cdebroke49@google.pl,66,M,Knoxville,TN,United States,Boston Celtics,Julius Randle,,keychains,Dollar,6,1,10.2,52,77,0.8
error: undefined method `first' for nil:NilClass,Sher,Norres,snorres4a@ehow.com,29,F,Washington,DC,United States,Los Angeles Lakers,Russell Westbrook,,sweatshirts,Dollar,5,2,5.6,87,79,0.53
error: undefined method `first' for nil:NilClass,Olympie,O'Fihily,oofihily4b@forbes.com,38,F,Norwalk,CT,United States,Miami Heat,CJ McCollum,,socks,Dollar,1,6,4.1,45,44,0.52
error: undefined method `first' for nil:NilClass,Bette,Bour,bbour4c@typepad.com,28,F,Birmingham,AL,United States,Los Angeles Lakers,CJ McCollum,Dallas Wings,keychains,Dollar,6,5,10.1,70,51,0.32
error: undefined method `first' for nil:NilClass,Shaylah,Beckett,sbeckett4d@hubpages.com,36,F,Abilene,TX,United States,Philadelphia 76ers,Domantas Sabonis,Seattle Storm,backpacks,Dollar,3,7,6.3,89,59,0.45
error: undefined method `first' for nil:NilClass,Peyton,Cruddas,pcruddas4e@comcast.net,79,M,Phoenix,AZ,United States,Denver Nuggets,Brandon Ingram,Dallas Wings,socks,Dollar,2,3,9.1,65,59,0.32
error: undefined method `first' for nil:NilClass,Hedvig,Thurston,hthurston4f@nationalgeographic.com,33,F,Pensacola,FL,United States,Golden State Warriors,Jaylen Brown,Chicago Sky,sweatshirts,Dollar,2,5,6.6,90,40,0.37
error: undefined method `first' for nil:NilClass,Esmeralda,Woolforde,ewoolforde4g@guardian.co.uk,56,F,Johnstown,PA,United States,Golden State Warriors,Jayson Tatum,New York Liberty,sweatshirts,Dollar,3,1,5.1,38,48,0.75
error: undefined method `first' for nil:NilClass,Clifford,Lebrun,clebrun4h@guardian.co.uk,24,M,Lansing,MI,United States,Los Angeles Lakers,Kristaps Porzingis,Atlanta Dream,water bottles,Dollar,1,3,9.5,32,56,0.45
error: undefined method `first' for nil:NilClass,Holly,Moreno,hmoreno4i@omniture.com,20,M,Oklahoma City,OK,United States,Miami Heat,Stephen Curry,Phoenix Mercury,water bottles,Dollar,5,1,6.7,39,72,0.32
error: undefined method `first' for nil:NilClass,Ardelis,Castellino,acastellino4j@cdc.gov,24,F,Washington,DC,United States,Denver Nuggets,De'Aaron Fox,Washington Mystics,hats,Dollar,3,7,8.1,81,80,0.46
error: undefined method `first' for nil:NilClass,Rafe,Clack,rclack4k@youtu.be,25,M,Lake Worth,FL,United States,Denver Nuggets,Jaylen Brown,Minnesota Lynx,socks,Dollar,5,5,8.3,42,44,0.47
error: undefined method `first' for nil:NilClass,Adelind,Fowlestone,afowlestone4l@bizjournals.com,21,F,Milwaukee,WI,United States,Dallas Mavericks,LeBron James,,posters,Dollar,4,0,7.3,72,58,0.35
error: undefined method `first' for nil:NilClass,Ethelbert,Janikowski,ejanikowski4m@jiathis.com,54,M,Philadelphia,PA,United States,Miami Heat,Luka Doncic,Atlanta Dream,posters,Dollar,6,6,8.4,81,40,0.71
error: undefined method `first' for nil:NilClass,Myer,Bullar,mbullar4n@imgur.com,35,M,Cincinnati,OH,United States,Denver Nuggets,John Collins,Dallas Wings,posters,Dollar,0,0,9.8,63,52,0.38
error: undefined method `first' for nil:NilClass,Yoshi,Mycroft,ymycroft4o@delicious.com,55,F,San Francisco,CA,United States,Los Angeles Lakers,Pascal Siakam,Dallas Wings,blankets,Dollar,6,6,7.5,51,74,0.6
error: undefined method `first' for nil:NilClass,Forbes,Fleeming,ffleeming4p@chron.com,21,M,Cincinnati,OH,United States,Houston Rockets,Anthony Davis,,socks,Dollar,6,6,5.2,35,63,0.41
error: undefined method `first' for nil:NilClass,Fredrick,Bratty,fbratty4q@furl.net,62,M,Lafayette,IN,United States,Denver Nuggets,Dejounte Murray,Atlanta Dream,posters,Dollar,2,6,10.7,76,78,0.5
error: undefined method `first' for nil:NilClass,Jaquenetta,Schrei,jschrei4r@google.cn,67,F,Fort Myers,FL,United States,Los Angeles Lakers,Trae Young,Washington Mystics,water bottles,Dollar,2,7,7.3,32,52,0.54
error: undefined method `first' for nil:NilClass,Malvina,Slevin,mslevin4s@guardian.co.uk,30,F,Denver,CO,United States,Miami Heat,Jimmy Butler,Las Vegas Aces,phone cases,Dollar,4,3,7.6,62,78,0.46
error: undefined method `first' for nil:NilClass,Evvie,Glasper,eglasper4t@facebook.com,71,F,Minneapolis,MN,United States,Golden State Warriors,Joel Embiid,Dallas Wings,blankets,Dollar,0,8,10.6,33,46,0.36
error: undefined method `first' for nil:NilClass,Jo ann,Arkle,jarkle4u@amazon.com,63,F,Boston,MA,United States,Golden State Warriors,Luka Doncic,,posters,Dollar,0,2,9.5,41,56,0.77
error: undefined method `first' for nil:NilClass,Chane,Walbrook,cwalbrook4v@harvard.edu,28,M,Colorado Springs,CO,United States,Los Angeles Lakers,Fred VanVleet,New York Liberty,posters,Dollar,4,6,6.3,57,79,0.38
error: undefined method `first' for nil:NilClass,Jarrid,Freckingham,jfreckingham4w@geocities.jp,64,M,Young America,MN,United States,Miami Heat,Bradley Beal,Los Angeles Sparks,keychains,Dollar,3,6,5.6,83,41,0.78
error: undefined method `first' for nil:NilClass,Andrej,Kornacki,akornacki4x@sun.com,58,M,Lexington,KY,United States,Dallas Mavericks,Fred VanVleet,Las Vegas Aces,posters,Dollar,4,3,9.8,55,44,0.63
error: undefined method `first' for nil:NilClass,Gay,Seeks,gseeks4y@arstechnica.com,24,F,Milwaukee,WI,United States,Los Angeles Lakers,Shai Gilgeous-Alexander,Seattle Storm,posters,Dollar,5,7,8.5,41,64,0.72
error: undefined method `first' for nil:NilClass,Editha,Creboe,ecreboe4z@zdnet.com,49,F,Vero Beach,FL,United States,Golden State Warriors,Devin Booker,Chicago Sky,posters,Dollar,1,1,4.6,47,40,0.42
error: undefined method `first' for nil:NilClass,Sutherlan,Shallcrass,sshallcrass50@so-net.ne.jp,69,M,Wichita,KS,United States,Philadelphia 76ers,Karl-Anthony Towns,Chicago Sky,jerseys,Dollar,6,5,6.4,37,56,0.66
error: undefined method `first' for nil:NilClass,Timoteo,Kernan,tkernan51@dagondesign.com,22,M,Lexington,KY,United States,Los Angeles Lakers,Bam Adebayo,,backpacks,Dollar,3,4,9.0,90,66,0.71
error: undefined method `first' for nil:NilClass,Lorrayne,Fowley,lfowley52@nba.com,67,F,Albuquerque,NM,United States,Miami Heat,Pascal Siakam,Atlanta Dream,keychains,Dollar,1,3,10.0,71,54,0.32
error: undefined method `first' for nil:NilClass,Nevil,Peyton,npeyton53@elpais.com,43,M,San Antonio,TX,United States,Golden State Warriors,Stephen Curry,Chicago Sky,phone cases,Dollar,4,4,7.0,63,50,0.47
error: undefined method `first' for nil:NilClass,Moria,Usborn,musborn54@vkontakte.ru,47,F,Washington,DC,United States,Golden State Warriors,Nikola Jokic,Las Vegas Aces,phone cases,Dollar,0,1,9.1,58,61,0.42
error: undefined method `first' for nil:NilClass,Andros,Godwyn,agodwyn55@bluehost.com,20,M,Cincinnati,OH,United States,Toronto Raptors,Fred VanVleet,Chicago Sky,jerseys,Dollar,4,2,9.0,75,68,0.59
error: undefined method `first' for nil:NilClass,Emlynn,Pickles,epickles56@vkontakte.ru,20,F,New York City,NY,United States,Philadelphia 76ers,Myles Turner,New York Liberty,phone cases,Dollar,4,2,8.9,58,67,0.57
error: undefined method `first' for nil:NilClass,Bartholomeus,Jersh,bjersh57@miibeian.gov.cn,73,M,Seattle,WA,United States,Denver Nuggets,Fred VanVleet,,posters,Dollar,3,3,4.2,75,41,0.33
error: undefined method `first' for nil:NilClass,Annice,Whipple,awhipple58@google.com.hk,75,F,Columbus,GA,United States,Dallas Mavericks,Giannis Antetokounmpo,Chicago Sky,blankets,Dollar,0,0,7.7,35,57,0.42
error: undefined method `first' for nil:NilClass,Dominique,Goodwill,dgoodwill59@ed.gov,57,F,Milwaukee,WI,United States,Denver Nuggets,Kawhi Leonard,Las Vegas Aces,backpacks,Dollar,2,8,5.9,83,65,0.44
error: undefined method `first' for nil:NilClass,Emyle,Terran,eterran5a@networkadvertising.org,60,F,Rochester,NY,United States,Los Angeles Lakers,Kevin Durant,,sweatshirts,Dollar,4,5,4.4,71,75,0.62
error: undefined method `first' for nil:NilClass,Buddy,Baukham,bbaukham5b@cisco.com,46,M,Pensacola,FL,United States,Houston Rockets,Anthony Davis,Las Vegas Aces,backpacks,Dollar,1,7,5.7,84,73,0.46
error: undefined method `first' for nil:NilClass,Clive,Diemer,cdiemer5c@umn.edu,62,M,Fresno,CA,United States,Boston Celtics,Karl-Anthony Towns,Washington Mystics,socks,Dollar,2,8,10.9,31,64,0.53
error: undefined method `first' for nil:NilClass,Henrie,Daid,hdaid5d@wikia.com,42,F,Pompano Beach,FL,United States,Boston Celtics,Bradley Beal,Seattle Storm,sweatshirts,Dollar,0,1,8.8,65,67,0.47
error: undefined method `first' for nil:NilClass,Clara,Brickell,cbrickell5e@dailymail.co.uk,27,F,Santa Ana,CA,United States,Chicago Bulls,Fred VanVleet,New York Liberty,blankets,Dollar,1,1,6.0,48,58,0.58
error: undefined method `first' for nil:NilClass,Bank,Poulsum,bpoulsum5f@flickr.com,78,M,Houston,TX,United States,Chicago Bulls,Brandon Ingram,Washington Mystics,keychains,Dollar,4,4,11.6,81,48,0.7
error: undefined method `first' for nil:NilClass,Matt,MacGarrity,mmacgarrity5g@phoca.cz,45,M,Plano,TX,United States,Golden State Warriors,Russell Westbrook,Las Vegas Aces,keychains,Dollar,6,7,5.2,72,75,0.5
error: undefined method `first' for nil:NilClass,Donovan,Vooght,dvooght5h@dailymotion.com,60,M,Las Vegas,NV,United States,Dallas Mavericks,Ja Morant,Las Vegas Aces,water bottles,Dollar,6,4,6.0,73,46,0.52
error: undefined method `first' for nil:NilClass,Tybalt,Van Velden,tvanvelden5i@usnews.com,21,M,Abilene,TX,United States,Los Angeles Lakers,Karl-Anthony Towns,,posters,Dollar,1,6,6.4,55,51,0.34
error: undefined method `first' for nil:NilClass,Emilie,Reynard,ereynard5j@npr.org,75,F,Anaheim,CA,United States,Golden State Warriors,Domantas Sabonis,,keychains,Dollar,1,2,11.5,85,52,0.82
error: undefined method `first' for nil:NilClass,Gerianne,Guillain,gguillain5k@google.com.br,40,F,Harrisburg,PA,United States,Golden State Warriors,CJ McCollum,Phoenix Mercury,backpacks,Dollar,0,0,4.9,72,54,0.81
error: undefined method `first' for nil:NilClass,Haslett,Oliveti,holiveti5l@bbc.co.uk,57,M,Amarillo,TX,United States,Los Angeles Lakers,Pascal Siakam,New York Liberty,phone cases,Dollar,3,4,4.5,85,80,0.78
error: undefined method `first' for nil:NilClass,Ami,Plumtree,aplumtree5m@forbes.com,38,F,Bowie,MD,United States,Miami Heat,Jamal Murray,Washington Mystics,posters,Dollar,4,3,4.4,77,49,0.36
error: undefined method `first' for nil:NilClass,Sarge,Melbert,smelbert5n@japanpost.jp,28,M,Mesquite,TX,United States,Dallas Mavericks,LeBron James,Seattle Storm,water bottles,Dollar,4,2,8.1,64,63,0.31
error: undefined method `first' for nil:NilClass,Pavla,Worster,pworster5o@mlb.com,37,F,Cleveland,OH,United States,Denver Nuggets,Kyle Lowry,,backpacks,Dollar,3,8,8.4,73,54,0.43
error: undefined method `first' for nil:NilClass,Jae,Belchambers,jbelchambers5p@51.la,38,M,Tacoma,WA,United States,Golden State Warriors,Devin Booker,,backpacks,Dollar,1,6,11.1,46,57,0.46
error: undefined method `first' for nil:NilClass,Raychel,Houselee,rhouselee5q@studiopress.com,28,F,Glendale,CA,United States,Golden State Warriors,Julius Randle,,water bottles,Dollar,6,6,6.9,60,52,0.51
error: undefined method `first' for nil:NilClass,Christie,Matches,cmatches5r@unicef.org,57,M,Albuquerque,NM,United States,Golden State Warriors,Dejounte Murray,,jerseys,Dollar,0,1,7.6,46,72,0.55
error: undefined method `first' for nil:NilClass,Ron,Mollindinia,rmollindinia5s@guardian.co.uk,42,M,Austin,TX,United States,Houston Rockets,DeMar DeRozan,Atlanta Dream,sweatshirts,Dollar,1,7,7.4,30,70,0.42
error: undefined method `first' for nil:NilClass,Obadiah,MacCaffrey,omaccaffrey5t@techcrunch.com,24,M,Louisville,KY,United States,Miami Heat,Pascal Siakam,Las Vegas Aces,sweatshirts,Dollar,1,4,8.7,38,74,0.55
error: undefined method `first' for nil:NilClass,Bradly,Scullion,bscullion5u@ed.gov,64,M,Albany,GA,United States,Philadelphia 76ers,Deandre Ayton,,phone cases,Dollar,0,0,11.4,47,70,0.8
error: undefined method `first' for nil:NilClass,Hali,Debenham,hdebenham5v@abc.net.au,80,F,Portland,OR,United States,Dallas Mavericks,Myles Turner,Minnesota Lynx,hats,Dollar,6,8,7.5,47,70,0.51
error: undefined method `first' for nil:NilClass,Lanette,Dresche,ldresche5w@cornell.edu,58,F,Washington,DC,United States,Dallas Mavericks,Deandre Ayton,Washington Mystics,posters,Dollar,4,3,9.0,70,43,0.51
error: undefined method `first' for nil:NilClass,Margarethe,Boyer,mboyer5x@chronoengine.com,38,F,Visalia,CA,United States,Denver Nuggets,Tobias Harris,,posters,Dollar,3,7,9.9,52,79,0.4
error: undefined method `first' for nil:NilClass,Cassi,Spurett,cspurett5y@yellowpages.com,75,F,Boston,MA,United States,Philadelphia 76ers,Kevin Durant,Las Vegas Aces,blankets,Dollar,6,6,5.3,75,77,0.35
error: undefined method `first' for nil:NilClass,Paddie,Yakobowitch,pyakobowitch5z@amazon.co.jp,54,M,El Paso,TX,United States,Golden State Warriors,Russell Westbrook,Los Angeles Sparks,jerseys,Dollar,0,1,4.0,52,44,0.67
error: undefined method `first' for nil:NilClass,Cullin,Lowless,clowless60@epa.gov,58,M,Tacoma,WA,United States,Miami Heat,Jaylen Brown,,jerseys,Dollar,3,6,7.8,65,40,0.74
error: undefined method `first' for nil:NilClass,Ernst,Easthope,eeasthope61@cafepress.com,62,M,Anderson,IN,United States,Boston Celtics,Deandre Ayton,Minnesota Lynx,blankets,Dollar,0,7,7.6,76,52,0.63
error: undefined method `first' for nil:NilClass,Ragnar,Hastewell,rhastewell62@stumbleupon.com,67,M,Philadelphia,PA,United States,Philadelphia 76ers,Fred VanVleet,,phone cases,Dollar,4,4,11.4,43,65,0.69
error: undefined method `first' for nil:NilClass,Baryram,Ackroyd,backroyd63@feedburner.com,54,M,Des Moines,IA,United States,Houston Rockets,Luka Doncic,,sweatshirts,Dollar,1,1,10.4,89,57,0.57
error: undefined method `first' for nil:NilClass,Jena,McKeurton,jmckeurton64@globo.com,40,F,Bronx,NY,United States,Miami Heat,Bradley Beal,Minnesota Lynx,blankets,Dollar,5,6,11.8,72,77,0.57
error: undefined method `first' for nil:NilClass,Gypsy,Sudell,gsudell65@studiopress.com,73,F,Melbourne,FL,United States,Miami Heat,Kawhi Leonard,Washington Mystics,phone cases,Dollar,0,4,5.8,87,60,0.6
error: undefined method `first' for nil:NilClass,Odie,Aspden,oaspden66@techcrunch.com,28,M,Lake Worth,FL,United States,Denver Nuggets,Chris Paul,Minnesota Lynx,posters,Dollar,3,7,7.9,88,61,0.33
error: undefined method `first' for nil:NilClass,Trumaine,Samsonsen,tsamsonsen67@wordpress.org,31,M,Denver,CO,United States,Philadelphia 76ers,LeBron James,Washington Mystics,water bottles,Dollar,2,7,9.0,33,69,0.74
error: undefined method `first' for nil:NilClass,Kanya,Ponceford,kponceford68@fda.gov,40,F,Kansas City,MO,United States,Chicago Bulls,Dejounte Murray,Los Angeles Sparks,posters,Dollar,5,2,8.3,88,72,0.72
error: undefined method `first' for nil:NilClass,Arney,McNaughton,amcnaughton69@newyorker.com,74,M,Jacksonville,FL,United States,Philadelphia 76ers,De'Aaron Fox,Atlanta Dream,hats,Dollar,2,4,5.2,50,51,0.58
error: undefined method `first' for nil:NilClass,Maurise,Firmin,mfirmin6a@domainmarket.com,32,F,Fresno,CA,United States,Miami Heat,Julius Randle,Las Vegas Aces,keychains,Dollar,5,8,9.7,51,75,0.32
